0.4098	1.53323	2.70274
0.4099	1.53286	2.68322
0.41	1.53248	2.66372
0.4101	1.53211	2.64425
0.4102	1.53174	2.62482
0.4103	1.53136	2.60543
0.4104	1.53099	2.58607
0.4105	1.53062	2.56678
0.4106	1.53024	2.54754
0.4107	1.52987	2.52838
0.4108	1.5295	2.50929
0.4109	1.52913	2.49027
0.411	1.52876	2.47134
0.4111	1.52838	2.45251
0.4112	1.52801	2.43376
0.4113	1.52764	2.41512
0.4114	1.52727	2.39658
0.4115	1.5269	2.37815
0.4116	1.52653	2.35985
0.4117	1.52616	2.34165
0.4118	1.52579	2.32359
0.4119	1.52542	2.30564
0.412	1.52505	2.28785
0.4121	1.52468	2.27018
0.4122	1.52431	2.25265
0.4123	1.52394	2.23527
0.4124	1.52357	2.21802
0.4125	1.5232	2.20094
0.4126	1.52283	2.184
0.4127	1.52246	2.16722
0.4128	1.52209	2.1506
0.4129	1.52172	2.13414
0.413	1.52135	2.11785
0.4131	1.52098	2.10172
0.4132	1.52062	2.08575
0.4133	1.52025	2.06995
0.4134	1.51988	2.05433
0.4135	1.51951	2.03887
0.4136	1.51915	2.0236
0.4137	1.51878	2.00849
0.4138	1.51841	1.99356
0.4139	1.51804	1.97881
0.414	1.51768	1.96423
0.4141	1.51731	1.94984
0.4142	1.51694	1.93561
0.4143	1.51658	1.92157
0.4144	1.51621	1.90771
0.4145	1.51585	1.89403
0.4146	1.51548	1.88052
0.4147	1.51512	1.8672
0.4148	1.51475	1.85405
0.4149	1.51439	1.84108
0.415	1.51402	1.8283
0.4151	1.51366	1.81568
0.4152	1.51329	1.80325
0.4153	1.51293	1.79099
0.4154	1.51256	1.77891
0.4155	1.5122	1.76701
0.4156	1.51183	1.75528
0.4157	1.51147	1.74372
0.4158	1.51111	1.73233
0.4159	1.51074	1.72112
0.416	1.51038	1.71008
0.4161	1.51002	1.6992
0.4162	1.50966	1.6885
0.4163	1.50929	1.67796
0.4164	1.50893	1.66759
0.4165	1.50857	1.65738
0.4166	1.50821	1.64733
0.4167	1.50784	1.63744
0.4168	1.50748	1.62772
0.4169	1.50712	1.61815
0.417	1.50676	1.60874
0.4171	1.5064	1.59949
0.4172	1.50604	1.59038
0.4173	1.50568	1.58143
0.4174	1.50532	1.57264
0.4175	1.50495	1.56399
0.4176	1.50459	1.55548
0.4177	1.50423	1.54712
0.4178	1.50387	1.53891
0.4179	1.50351	1.53084
0.418	1.50315	1.5229
0.4181	1.50279	1.51511
0.4182	1.50244	1.50745
0.4183	1.50208	1.49993
0.4184	1.50172	1.49255
0.4185	1.50136	1.48529
0.4186	1.501	1.47816
0.4187	1.50064	1.47116
0.4188	1.50028	1.46429
0.4189	1.49992	1.45754
0.419	1.49957	1.45092
0.4191	1.49921	1.44442
0.4192	1.49885	1.43803
0.4193	1.49849	1.43177
0.4194	1.49814	1.42562
0.4195	1.49778	1.41958
0.4196	1.49742	1.41366
0.4197	1.49707	1.40785
0.4198	1.49671	1.40215
0.4199	1.49635	1.39656
0.42	1.496	1.39107
0.4201	1.49564	1.38569
0.4202	1.49528	1.38041
0.4203	1.49493	1.37523
0.4204	1.49457	1.37015
0.4205	1.49422	1.36517
0.4206	1.49386	1.36029
0.4207	1.49351	1.3555
0.4208	1.49315	1.35081
0.4209	1.4928	1.34621
0.421	1.49244	1.3417
0.4211	1.49209	1.33728
0.4212	1.49173	1.33295
0.4213	1.49138	1.3287
0.4214	1.49103	1.32454
0.4215	1.49067	1.32046
0.4216	1.49032	1.31647
0.4217	1.48997	1.31255
0.4218	1.48961	1.30872
0.4219	1.48926	1.30496
0.422	1.48891	1.30128
0.4221	1.48855	1.29768
0.4222	1.4882	1.29415
0.4223	1.48785	1.2907
0.4224	1.4875	1.28732
0.4225	1.48714	1.284
0.4226	1.48679	1.28076
0.4227	1.48644	1.27759
0.4228	1.48609	1.27448
0.4229	1.48574	1.27144
0.423	1.48539	1.26847
0.4231	1.48504	1.26555
0.4232	1.48468	1.26271
0.4233	1.48433	1.25992
0.4234	1.48398	1.2572
0.4235	1.48363	1.25453
0.4236	1.48328	1.25193
0.4237	1.48293	1.24938
0.4238	1.48258	1.24689
0.4239	1.48223	1.24445
0.424	1.48188	1.24207
0.4241	1.48153	1.23974
0.4242	1.48118	1.23747
0.4243	1.48084	1.23525
0.4244	1.48049	1.23308
0.4245	1.48014	1.23096
0.4246	1.47979	1.22889
0.4247	1.47944	1.22687
0.4248	1.47909	1.2249
0.4249	1.47874	1.22298
0.425	1.4784	1.2211
0.4251	1.47805	1.21927
0.4252	1.4777	1.21748
0.4253	1.47735	1.21574
0.4254	1.47701	1.21404
0.4255	1.47666	1.21238
0.4256	1.47631	1.21077
0.4257	1.47597	1.2092
0.4258	1.47562	1.20767
0.4259	1.47527	1.20618
0.426	1.47493	1.20472
0.4261	1.47458	1.20331
0.4262	1.47423	1.20194
0.4263	1.47389	1.2006
0.4264	1.47354	1.1993
0.4265	1.4732	1.19804
0.4266	1.47285	1.19682
0.4267	1.47251	1.19563
0.4268	1.47216	1.19447
0.4269	1.47182	1.19335
0.427	1.47147	1.19226
0.4271	1.47113	1.19121
0.4272	1.47078	1.19019
0.4273	1.47044	1.18921
0.4274	1.47009	1.18825
0.4275	1.46975	1.18733
0.4276	1.46941	1.18644
0.4277	1.46906	1.18558
0.4278	1.46872	1.18475
0.4279	1.46838	1.18395
0.428	1.46803	1.18318
0.4281	1.46769	1.18244
0.4282	1.46735	1.18173
0.4283	1.46701	1.18105
0.4284	1.46666	1.1804
0.4285	1.46632	1.17978
0.4286	1.46598	1.17918
0.4287	1.46564	1.17861
0.4288	1.4653	1.17807
0.4289	1.46495	1.17756
0.429	1.46461	1.17707
0.4291	1.46427	1.17661
0.4292	1.46393	1.17617
0.4293	1.46359	1.17577
0.4294	1.46325	1.17539
0.4295	1.46291	1.17503
0.4296	1.46257	1.1747
0.4297	1.46223	1.1744
0.4298	1.46189	1.17412
0.4299	1.46155	1.17386
0.43	1.46121	1.17364
0.4301	1.46087	1.17343
0.4302	1.46053	1.17326
0.4303	1.46019	1.1731
0.4304	1.45985	1.17297
0.4305	1.45951	1.17287
0.4306	1.45917	1.17279
0.4307	1.45883	1.17274
0.4308	1.45849	1.17271
0.4309	1.45815	1.1727
0.431	1.45782	1.17272
0.4311	1.45748	1.17277
0.4312	1.45714	1.17284
0.4313	1.4568	1.17293
0.4314	1.45646	1.17305
0.4315	1.45613	1.17319
0.4316	1.45579	1.17336
0.4317	1.45545	1.17356
0.4318	1.45511	1.17378
0.4319	1.45478	1.17402
0.432	1.45444	1.17429
0.4321	1.4541	1.17459
0.4322	1.45377	1.17491
0.4323	1.45343	1.17526
0.4324	1.4531	1.17564
0.4325	1.45276	1.17604
0.4326	1.45242	1.17648
0.4327	1.45209	1.17694
0.4328	1.45175	1.17742
0.4329	1.45142	1.17794
0.433	1.45108	1.17848
0.4331	1.45075	1.17906
0.4332	1.45041	1.17966
0.4333	1.45008	1.1803
0.4334	1.44974	1.18096
0.4335	1.44941	1.18166
0.4336	1.44907	1.18239
0.4337	1.44874	1.18315
0.4338	1.44841	1.18395
0.4339	1.44807	1.18478
0.434	1.44774	1.18565
0.4341	1.44741	1.18655
0.4342	1.44707	1.18749
0.4343	1.44674	1.18847
0.4344	1.44641	1.18948
0.4345	1.44607	1.19054
0.4346	1.44574	1.19164
0.4347	1.44541	1.19278
0.4348	1.44507	1.19397
0.4349	1.44474	1.1952
0.435	1.44441	1.19648
0.4351	1.44408	1.1978
0.4352	1.44375	1.19918
0.4353	1.44342	1.20061
0.4354	1.44308	1.20209
0.4355	1.44275	1.20363
0.4356	1.44242	1.20523
0.4357	1.44209	1.20689
0.4358	1.44176	1.20861
0.4359	1.44143	1.2104
0.436	1.4411	1.21225
0.4361	1.44077	1.21418
0.4362	1.44044	1.21619
0.4363	1.44011	1.21827
0.4364	1.43978	1.22044
0.4365	1.43945	1.22269
0.4366	1.43912	1.22503
0.4367	1.43879	1.22748
0.4368	1.43846	1.23002
0.4369	1.43813	1.23267
0.437	1.4378	1.23543
0.4371	1.43747	1.23831
0.4372	1.43714	1.24132
0.4373	1.43681	1.24447
0.4374	1.43648	1.24776
0.4375	1.43616	1.2512
0.4376	1.43583	1.2548
0.4377	1.4355	1.25858
0.4378	1.43517	1.26255
0.4379	1.43484	1.26671
0.438	1.43452	1.27109
0.4381	1.43419	1.2757
0.4382	1.43386	1.28056
0.4383	1.43354	1.28568
0.4384	1.43321	1.2911
0.4385	1.43288	1.29684
0.4386	1.43255	1.30292
0.4387	1.43223	1.30937
0.4388	1.4319	1.31623
0.4389	1.43158	1.32354
0.439	1.43125	1.33135
0.4391	1.43092	1.33969
0.4392	1.4306	1.34864
0.4393	1.43027	1.35825
0.4394	1.42995	1.3686
0.4395	1.42962	1.37978
0.4396	1.4293	1.39187
0.4397	1.42897	1.40501
0.4398	1.42865	1.41931
0.4399	1.42832	1.43494
0.44	1.428	1.45207
0.4401	1.42767	1.47094
0.4402	1.42735	1.49176
0.4403	1.42702	1.51487
0.4404	1.4267	1.54064
0.4405	1.42638	1.56948
0.4406	1.42605	1.60196
0.4407	1.42573	1.63871
0.4408	1.42541	1.68059
0.4409	1.42508	1.72856
0.441	1.42476	1.78393
0.4411	1.42444	1.84827
0.4412	1.42411	1.92368
0.4413	1.42379	2.01285
0.4414	1.42347	2.11915
0.4415	1.42315	2.24723
0.4416	1.42282	2.40304
0.4417	1.4225	2.59474
0.4418	1.42218	2.83279
0.4419	1.42186	3.13177
0.442	1.42154	3.50955
0.4421	1.42121	3.9887
0.4422	1.42089	4.59296
0.4423	1.42057	5.33806
0.4424	1.42025	6.20907
0.4425	1.41993	7.12031
0.4426	1.41961	7.88164
0.4427	1.41929	8.23937
0.4428	1.41897	8.04066
0.4429	1.41865	7.37036
0.443	1.41833	6.47404
0.4431	1.41801	5.57367
0.4432	1.41769	4.78661
0.4433	1.41737	4.14395
0.4434	1.41705	3.63544
0.4435	1.41673	3.2372
0.4436	1.41641	2.92568
0.4437	1.41609	2.68047
0.4438	1.41577	2.486
0.4439	1.41545	2.33048
0.444	1.41513	2.20494
0.4441	1.41481	2.10287
0.4442	1.41449	2.01914
0.4443	1.41418	1.9501
0.4444	1.41386	1.8928
0.4445	1.41354	1.84506
0.4446	1.41322	1.80515
0.4447	1.4129	1.77168
0.4448	1.41259	1.74363
0.4449	1.41227	1.7201
0.445	1.41195	1.70043
0.4451	1.41163	1.68406
0.4452	1.41132	1.67052
0.4453	1.411	1.65945
0.4454	1.41068	1.65054
0.4455	1.41037	1.64354
0.4456	1.41005	1.63822
0.4457	1.40973	1.63441
0.4458	1.40942	1.63196
0.4459	1.4091	1.63074
0.446	1.40879	1.63066
0.4461	1.40847	1.6316
0.4462	1.40815	1.63351
0.4463	1.40784	1.63631
0.4464	1.40752	1.63995
0.4465	1.40721	1.64438
0.4466	1.40689	1.64957
0.4467	1.40658	1.65548
0.4468	1.40626	1.66208
0.4469	1.40595	1.66935
0.447	1.40563	1.67728
0.4471	1.40532	1.68585
0.4472	1.40501	1.69504
0.4473	1.40469	1.70486
0.4474	1.40438	1.71529
0.4475	1.40406	1.72633
0.4476	1.40375	1.738
0.4477	1.40344	1.75027
0.4478	1.40312	1.76316
0.4479	1.40281	1.77668
0.448	1.4025	1.79083
0.4481	1.40218	1.80563
0.4482	1.40187	1.82107
0.4483	1.40156	1.83719
0.4484	1.40125	1.85397
0.4485	1.40093	1.87147
0.4486	1.40062	1.88966
0.4487	1.40031	1.90859
0.4488	1.4	1.92826
0.4489	1.39968	1.9487
0.449	1.39937	1.96994
0.4491	1.39906	1.99199
0.4492	1.39875	2.01488
0.4493	1.39844	2.03863
0.4494	1.39813	2.06329
0.4495	1.39782	2.08886
0.4496	1.39751	2.11538
0.4497	1.39719	2.14289
0.4498	1.39688	2.17142
0.4499	1.39657	2.20099
0.45	1.39626	2.23165
0.4501	1.39595	2.26344
0.4502	1.39564	2.29637
0.4503	1.39533	2.33053
0.4504	1.39502	2.3659
0.4505	1.39471	2.40257
0.4506	1.3944	2.44056
0.4507	1.39409	2.47992
0.4508	1.39379	2.52069
0.4509	1.39348	2.56292
0.451	1.39317	2.60665
0.4511	1.39286	2.65192
0.4512	1.39255	2.69881
0.4513	1.39224	2.74732
0.4514	1.39193	2.79754
0.4515	1.39162	2.84949
0.4516	1.39132	2.90321
0.4517	1.39101	2.95877
0.4518	1.3907	3.01618
0.4519	1.39039	3.07552
0.452	1.39009	3.13678
0.4521	1.38978	3.20006
0.4522	1.38947	3.26532
0.4523	1.38916	3.33263
0.4524	1.38886	3.40199
0.4525	1.38855	3.47341
0.4526	1.38824	3.54693
0.4527	1.38794	3.6225
0.4528	1.38763	3.70017
0.4529	1.38732	3.77986
0.453	1.38702	3.86157
0.4531	1.38671	3.94523
0.4532	1.3864	4.03079
0.4533	1.3861	4.11815
0.4534	1.38579	4.20724
0.4535	1.38549	4.29796
0.4536	1.38518	4.39013
0.4537	1.38488	4.48366
0.4538	1.38457	4.57825
0.4539	1.38427	4.67385
0.454	1.38396	4.77007
0.4541	1.38366	4.86679
0.4542	1.38335	4.96364
0.4543	1.38305	5.06036
0.4544	1.38274	5.15667
0.4545	1.38244	5.25209
0.4546	1.38213	5.3464
0.4547	1.38183	5.43905
0.4548	1.38153	5.5298
0.4549	1.38122	5.61807
0.455	1.38092	5.70353
0.4551	1.38062	5.78569
0.4552	1.38031	5.86414
0.4553	1.38001	5.93845
0.4554	1.37971	6.00822
0.4555	1.3794	6.07303
0.4556	1.3791	6.13252
0.4557	1.3788	6.18633
0.4558	1.3785	6.23414
0.4559	1.37819	6.27571
0.456	1.37789	6.31079
0.4561	1.37759	6.33921
0.4562	1.37729	6.36085
0.4563	1.37699	6.37563
0.4564	1.37668	6.38353
0.4565	1.37638	6.38458
0.4566	1.37608	6.37887
0.4567	1.37578	6.36654
0.4568	1.37548	6.34777
0.4569	1.37518	6.32278
0.457	1.37488	6.29183
0.4571	1.37458	6.25523
0.4572	1.37428	6.21329
0.4573	1.37397	6.16634
0.4574	1.37367	6.11481
0.4575	1.37337	6.05901
0.4576	1.37307	5.99936
0.4577	1.37277	5.93621
0.4578	1.37247	5.86996
0.4579	1.37217	5.80101
0.458	1.37187	5.72971
0.4581	1.37158	5.65641
0.4582	1.37128	5.58144
0.4583	1.37098	5.50513
0.4584	1.37068	5.42777
0.4585	1.37038	5.34967
0.4586	1.37008	5.27108
0.4587	1.36978	5.19227
0.4588	1.36948	5.11343
0.4589	1.36918	5.03474
0.459	1.36889	4.95646
0.4591	1.36859	4.87867
0.4592	1.36829	4.80162
0.4593	1.36799	4.72531
0.4594	1.36769	4.64995
0.4595	1.3674	4.57563
0.4596	1.3671	4.50244
0.4597	1.3668	4.43039
0.4598	1.3665	4.3596
0.4599	1.36621	4.29012
0.46	1.36591	4.22194
0.4601	1.36561	4.15515
0.4602	1.36532	4.08975
0.4603	1.36502	4.02575
0.4604	1.36472	3.96315
0.4605	1.36443	3.90197
0.4606	1.36413	3.84221
0.4607	1.36383	3.78385
0.4608	1.36354	3.72688
0.4609	1.36324	3.67129
0.461	1.36295	3.6171
0.4611	1.36265	3.56422
0.4612	1.36236	3.5127
0.4613	1.36206	3.46248
0.4614	1.36177	3.41351
0.4615	1.36147	3.36582
0.4616	1.36118	3.31934
0.4617	1.36088	3.27409
0.4618	1.36059	3.22998
0.4619	1.36029	3.18704
0.462	1.36	3.14519
0.4621	1.3597	3.10446
0.4622	1.35941	3.06477
0.4623	1.35911	3.02611
0.4624	1.35882	2.98848
0.4625	1.35853	2.9518
0.4626	1.35823	2.91609
0.4627	1.35794	2.88128
0.4628	1.35765	2.84738
0.4629	1.35735	2.81434
0.463	1.35706	2.78216
0.4631	1.35677	2.7508
0.4632	1.35647	2.72023
0.4633	1.35618	2.69044
0.4634	1.35589	2.66139
0.4635	1.3556	2.63308
0.4636	1.3553	2.60547
0.4637	1.35501	2.57854
0.4638	1.35472	2.55228
0.4639	1.35443	2.52667
0.464	1.35413	2.50167
0.4641	1.35384	2.47729
0.4642	1.35355	2.45349
0.4643	1.35326	2.43026
0.4644	1.35297	2.40759
0.4645	1.35268	2.38545
0.4646	1.35239	2.36384
0.4647	1.3521	2.34273
0.4648	1.3518	2.32211
0.4649	1.35151	2.30197
0.465	1.35122	2.28228
0.4651	1.35093	2.26305
0.4652	1.35064	2.24424
0.4653	1.35035	2.22586
0.4654	1.35006	2.20789
0.4655	1.34977	2.19032
0.4656	1.34948	2.17312
0.4657	1.34919	2.15631
0.4658	1.3489	2.13986
0.4659	1.34861	2.12376
0.466	1.34832	2.10801
0.4661	1.34803	2.09258
0.4662	1.34774	2.07748
0.4663	1.34746	2.0627
0.4664	1.34717	2.04821
0.4665	1.34688	2.03403
0.4666	1.34659	2.02014
0.4667	1.3463	2.00652
0.4668	1.34601	1.99318
0.4669	1.34572	1.98011
0.467	1.34544	1.96729
0.4671	1.34515	1.95472
0.4672	1.34486	1.94239
0.4673	1.34457	1.9303
0.4674	1.34428	1.91845
0.4675	1.344	1.90682
0.4676	1.34371	1.8954
0.4677	1.34342	1.8842
0.4678	1.34313	1.87321
0.4679	1.34285	1.86242
0.468	1.34256	1.85182
0.4681	1.34227	1.84142
0.4682	1.34199	1.8312
0.4683	1.3417	1.82117
0.4684	1.34141	1.81131
0.4685	1.34113	1.80162
0.4686	1.34084	1.7921
0.4687	1.34056	1.78275
0.4688	1.34027	1.77355
0.4689	1.33998	1.76451
0.469	1.3397	1.75562
0.4691	1.33941	1.74688
0.4692	1.33913	1.73828
0.4693	1.33884	1.72982
0.4694	1.33856	1.7215
0.4695	1.33827	1.71332
0.4696	1.33799	1.70526
0.4697	1.3377	1.69733
0.4698	1.33742	1.68953
0.4699	1.33713	1.68185
0.47	1.33685	1.67429
0.4701	1.33656	1.66684
0.4702	1.33628	1.65951
0.4703	1.336	1.65228
0.4704	1.33571	1.64517
0.4705	1.33543	1.63815
0.4706	1.33514	1.63125
0.4707	1.33486	1.62444
0.4708	1.33458	1.61773
0.4709	1.33429	1.61112
0.471	1.33401	1.6046
0.4711	1.33373	1.59817
0.4712	1.33344	1.59183
0.4713	1.33316	1.58558
0.4714	1.33288	1.57942
0.4715	1.33259	1.57333
0.4716	1.33231	1.56734
0.4717	1.33203	1.56142
0.4718	1.33175	1.55558
0.4719	1.33147	1.54981
0.472	1.33118	1.54412
0.4721	1.3309	1.53851
0.4722	1.33062	1.53297
0.4723	1.33034	1.52749
0.4724	1.33006	1.52209
0.4725	1.32977	1.51675
0.4726	1.32949	1.51148
0.4727	1.32921	1.50627
0.4728	1.32893	1.50113
0.4729	1.32865	1.49605
0.473	1.32837	1.49103
0.4731	1.32809	1.48607
0.4732	1.32781	1.48117
0.4733	1.32753	1.47632
0.4734	1.32725	1.47153
0.4735	1.32697	1.4668
0.4736	1.32669	1.46212
0.4737	1.32641	1.45749
0.4738	1.32613	1.45291
0.4739	1.32585	1.44838
0.474	1.32557	1.44391
0.4741	1.32529	1.43948
0.4742	1.32501	1.4351
0.4743	1.32473	1.43076
0.4744	1.32445	1.42647
0.4745	1.32417	1.42223
0.4746	1.32389	1.41803
0.4747	1.32361	1.41387
0.4748	1.32333	1.40976
0.4749	1.32305	1.40569
0.475	1.32278	1.40166
0.4751	1.3225	1.39766
0.4752	1.32222	1.39371
0.4753	1.32194	1.38979
0.4754	1.32166	1.38592
0.4755	1.32139	1.38208
0.4756	1.32111	1.37828
0.4757	1.32083	1.37451
0.4758	1.32055	1.37078
0.4759	1.32027	1.36708
0.476	1.32	1.36342
0.4761	1.31972	1.35979
0.4762	1.31944	1.35619
0.4763	1.31917	1.35262
0.4764	1.31889	1.34909
0.4765	1.31861	1.34558
0.4766	1.31834	1.34211
0.4767	1.31806	1.33867
0.4768	1.31778	1.33525
0.4769	1.31751	1.33187
0.477	1.31723	1.32851
0.4771	1.31695	1.32518
0.4772	1.31668	1.32188
0.4773	1.3164	1.3186
0.4774	1.31613	1.31535
0.4775	1.31585	1.31213
0.4776	1.31557	1.30893
0.4777	1.3153	1.30576
0.4778	1.31502	1.30261
0.4779	1.31475	1.29949
0.478	1.31447	1.29639
0.4781	1.3142	1.29331
0.4782	1.31392	1.29026
0.4783	1.31365	1.28722
0.4784	1.31337	1.28421
0.4785	1.3131	1.28123
0.4786	1.31283	1.27826
0.4787	1.31255	1.27532
0.4788	1.31228	1.27239
0.4789	1.312	1.26949
0.479	1.31173	1.26661
0.4791	1.31146	1.26374
0.4792	1.31118	1.2609
0.4793	1.31091	1.25807
0.4794	1.31064	1.25526
0.4795	1.31036	1.25248
0.4796	1.31009	1.24971
0.4797	1.30982	1.24696
0.4798	1.30954	1.24422
0.4799	1.30927	1.24151
0.48	1.309	1.23881
0.4801	1.30872	1.23612
0.4802	1.30845	1.23346
0.4803	1.30818	1.23081
0.4804	1.30791	1.22817
0.4805	1.30763	1.22555
0.4806	1.30736	1.22295
0.4807	1.30709	1.22037
0.4808	1.30682	1.21779
0.4809	1.30655	1.21524
0.481	1.30628	1.21269
0.4811	1.306	1.21016
0.4812	1.30573	1.20765
0.4813	1.30546	1.20515
0.4814	1.30519	1.20266
0.4815	1.30492	1.20019
0.4816	1.30465	1.19773
0.4817	1.30438	1.19528
0.4818	1.30411	1.19285
0.4819	1.30384	1.19043
0.482	1.30357	1.18802
0.4821	1.3033	1.18562
0.4822	1.30302	1.18324
0.4823	1.30275	1.18087
0.4824	1.30248	1.17851
0.4825	1.30221	1.17616
0.4826	1.30194	1.17382
0.4827	1.30168	1.1715
0.4828	1.30141	1.16919
0.4829	1.30114	1.16688
0.483	1.30087	1.16459
0.4831	1.3006	1.16231
0.4832	1.30033	1.16004
0.4833	1.30006	1.15778
0.4834	1.29979	1.15553
0.4835	1.29952	1.15329
0.4836	1.29925	1.15105
0.4837	1.29898	1.14883
0.4838	1.29872	1.14662
0.4839	1.29845	1.14442
0.484	1.29818	1.14223
0.4841	1.29791	1.14004
0.4842	1.29764	1.13787
0.4843	1.29737	1.13571
0.4844	1.29711	1.13355
0.4845	1.29684	1.1314
0.4846	1.29657	1.12926
0.4847	1.2963	1.12713
0.4848	1.29604	1.12501
0.4849	1.29577	1.1229
0.485	1.2955	1.12079
0.4851	1.29524	1.1187
0.4852	1.29497	1.11661
0.4853	1.2947	1.11453
0.4854	1.29443	1.11245
0.4855	1.29417	1.11039
0.4856	1.2939	1.10833
0.4857	1.29364	1.10628
0.4858	1.29337	1.10423
0.4859	1.2931	1.10219
0.486	1.29284	1.10017
0.4861	1.29257	1.09814
0.4862	1.2923	1.09613
0.4863	1.29204	1.09412
0.4864	1.29177	1.09212
0.4865	1.29151	1.09012
0.4866	1.29124	1.08813
0.4867	1.29098	1.08615
0.4868	1.29071	1.08418
0.4869	1.29045	1.08221
0.487	1.29018	1.08024
0.4871	1.28992	1.07829
0.4872	1.28965	1.07634
0.4873	1.28939	1.07439
0.4874	1.28912	1.07245
0.4875	1.28886	1.07052
0.4876	1.28859	1.06859
0.4877	1.28833	1.06667
0.4878	1.28807	1.06475
0.4879	1.2878	1.06284
0.488	1.28754	1.06094
0.4881	1.28727	1.05904
0.4882	1.28701	1.05715
0.4883	1.28675	1.05526
0.4884	1.28648	1.05337
0.4885	1.28622	1.0515
0.4886	1.28596	1.04962
0.4887	1.28569	1.04775
0.4888	1.28543	1.04589
0.4889	1.28517	1.04403
0.489	1.28491	1.04218
0.4891	1.28464	1.04033
0.4892	1.28438	1.03849
0.4893	1.28412	1.03665
0.4894	1.28385	1.03481
0.4895	1.28359	1.03298
0.4896	1.28333	1.03116
0.4897	1.28307	1.02934
0.4898	1.28281	1.02752
0.4899	1.28254	1.02571
0.49	1.28228	1.0239
0.4901	1.28202	1.0221
0.4902	1.28176	1.0203
0.4903	1.2815	1.0185
0.4904	1.28124	1.01671
0.4905	1.28098	1.01493
0.4906	1.28071	1.01314
0.4907	1.28045	1.01137
0.4908	1.28019	1.00959
0.4909	1.27993	1.00782
0.491	1.27967	1.00605
0.4911	1.27941	1.00429
0.4912	1.27915	1.00253
0.4913	1.27889	1.00077
0.4914	1.27863	0.999021
0.4915	1.27837	0.997274
0.4916	1.27811	0.995528
0.4917	1.27785	0.993787
0.4918	1.27759	0.992049
0.4919	1.27733	0.990315
0.492	1.27707	0.988584
0.4921	1.27681	0.986856
0.4922	1.27655	0.985133
0.4923	1.27629	0.983411
0.4924	1.27603	0.981695
0.4925	1.27577	0.97998
0.4926	1.27551	0.97827
0.4927	1.27526	0.976562
0.4928	1.275	0.974858
0.4929	1.27474	0.973156
0.493	1.27448	0.971459
0.4931	1.27422	0.969764
0.4932	1.27396	0.968071
0.4933	1.2737	0.966383
0.4934	1.27345	0.964696
0.4935	1.27319	0.963014
0.4936	1.27293	0.961334
0.4937	1.27267	0.959656
0.4938	1.27242	0.957982
0.4939	1.27216	0.956311
