4.076000000000000179e-01 1.463584905660377355e+00 1.955849056603773617e+00
4.077000000000000068e-01 1.463522012578616360e+00 1.955886792452830258e+00
4.077999999999999958e-01 1.463459119496855365e+00 1.955924528301886678e+00
4.079000000000000403e-01 1.463396226415094370e+00 1.955962264150943319e+00
4.080000000000000293e-01 1.463333333333333375e+00 1.955999999999999961e+00
4.081000000000000183e-01 1.463270440251572380e+00 1.956037735849056602e+00
4.082000000000000073e-01 1.463207547169811384e+00 1.956075471698113244e+00
4.082999999999999963e-01 1.463144654088050389e+00 1.956113207547169663e+00
4.084000000000000408e-01 1.463081761006289172e+00 1.956150943396226305e+00
4.085000000000000298e-01 1.463018867924528177e+00 1.956188679245282946e+00
4.086000000000000187e-01 1.462955974842767182e+00 1.956226415094339588e+00
4.087000000000000077e-01 1.462893081761006187e+00 1.956264150943396229e+00
4.087999999999999967e-01 1.462830188679245191e+00 1.956301886792452871e+00
4.089000000000000412e-01 1.462767295597484196e+00 1.956339622641509512e+00
4.090000000000000302e-01 1.462704402515723201e+00 1.956377358490565932e+00
4.091000000000000192e-01 1.462641509433962206e+00 1.956415094339622573e+00
4.092000000000000082e-01 1.462578616352201211e+00 1.956452830188679215e+00
4.092999999999999972e-01 1.462515723270440215e+00 1.956490566037735856e+00
4.094000000000000417e-01 1.462452830188679220e+00 1.956528301886792498e+00
4.095000000000000306e-01 1.462389937106918225e+00 1.956566037735849140e+00
4.096000000000000196e-01 1.462327044025157230e+00 1.956603773584905559e+00
4.097000000000000086e-01 1.462264150943396235e+00 1.956641509433962201e+00
4.097999999999999976e-01 1.462201257861635240e+00 1.956679245283018842e+00
4.099000000000000421e-01 1.462138364779874244e+00 1.956716981132075484e+00
4.100000000000000311e-01 1.462075471698113249e+00 1.956754716981132125e+00
4.101000000000000201e-01 1.462012578616352254e+00 1.956792452830188545e+00
4.102000000000000091e-01 1.461949685534591259e+00 1.956830188679245186e+00
4.102999999999999980e-01 1.461886792452830264e+00 1.956867924528301828e+00
4.104000000000000425e-01 1.461823899371069047e+00 1.956905660377358469e+00
4.105000000000000315e-01 1.461761006289308051e+00 1.956943396226415111e+00
4.106000000000000205e-01 1.461698113207547056e+00 1.956981132075471752e+00
4.107000000000000095e-01 1.461635220125786061e+00 1.957018867924528172e+00
4.107999999999999985e-01 1.461572327044025066e+00 1.957056603773584813e+00
4.109000000000000430e-01 1.461509433962264071e+00 1.957094339622641455e+00
4.110000000000000320e-01 1.461446540880503075e+00 1.957132075471698096e+00
4.111000000000000210e-01 1.461383647798742080e+00 1.957169811320754738e+00
4.112000000000000099e-01 1.461320754716981085e+00 1.957207547169811379e+00
4.112999999999999989e-01 1.461257861635220090e+00 1.957245283018867799e+00
4.114000000000000434e-01 1.461194968553459095e+00 1.957283018867924440e+00
4.115000000000000324e-01 1.461132075471698100e+00 1.957320754716981082e+00
4.116000000000000214e-01 1.461069182389937104e+00 1.957358490566037723e+00
4.117000000000000104e-01 1.461006289308176109e+00 1.957396226415094365e+00
4.117999999999999994e-01 1.460943396226415114e+00 1.957433962264151006e+00
4.119000000000000439e-01 1.460880503144654119e+00 1.957471698113207426e+00
4.120000000000000329e-01 1.460817610062893124e+00 1.957509433962264067e+00
4.121000000000000218e-01 1.460754716981132129e+00 1.957547169811320709e+00
4.122000000000000108e-01 1.460691823899371133e+00 1.957584905660377350e+00
4.122999999999999998e-01 1.460628930817609916e+00 1.957622641509433992e+00
4.124000000000000443e-01 1.460566037735848921e+00 1.957660377358490633e+00
4.125000000000000333e-01 1.460503144654087926e+00 1.957698113207547053e+00
4.126000000000000223e-01 1.460440251572326931e+00 1.957735849056603694e+00
4.127000000000000113e-01 1.460377358490565936e+00 1.957773584905660336e+00
4.128000000000000003e-01 1.460314465408804940e+00 1.957811320754716977e+00
4.129000000000000448e-01 1.460251572327043945e+00 1.957849056603773619e+00
4.130000000000000338e-01 1.460188679245282950e+00 1.957886792452830260e+00
4.131000000000000227e-01 1.460125786163521955e+00 1.957924528301886680e+00
4.132000000000000117e-01 1.460062893081760960e+00 1.957962264150943321e+00
4.133000000000000007e-01 1.459999999999999964e+00 1.957999999999999963e+00
4.134000000000000452e-01 1.459941860465116203e+00 1.957941860465116202e+00
4.135000000000000342e-01 1.459883720930232442e+00 1.957883720930232441e+00
4.136000000000000232e-01 1.459825581395348681e+00 1.957825581395348680e+00
4.137000000000000122e-01 1.459767441860465143e+00 1.957767441860465141e+00
4.138000000000000012e-01 1.459709302325581382e+00 1.957709302325581380e+00
4.139000000000000457e-01 1.459651162790697621e+00 1.957651162790697619e+00
4.140000000000000346e-01 1.459593023255813860e+00 1.957593023255813858e+00
4.141000000000000236e-01 1.459534883720930099e+00 1.957534883720930097e+00
4.142000000000000126e-01 1.459476744186046560e+00 1.957476744186046558e+00
4.143000000000000016e-01 1.459418604651162799e+00 1.957418604651162797e+00
4.144000000000000461e-01 1.459360465116279038e+00 1.957360465116279036e+00
4.145000000000000351e-01 1.459302325581395277e+00 1.957302325581395275e+00
4.146000000000000241e-01 1.459244186046511516e+00 1.957244186046511514e+00
4.147000000000000131e-01 1.459186046511627755e+00 1.957186046511627753e+00
4.148000000000000020e-01 1.459127906976744216e+00 1.957127906976744214e+00
4.149000000000000465e-01 1.459069767441860455e+00 1.957069767441860453e+00
4.150000000000000355e-01 1.459011627906976694e+00 1.957011627906976692e+00
4.151000000000000245e-01 1.458953488372092933e+00 1.956953488372092931e+00
4.152000000000000135e-01 1.458895348837209172e+00 1.956895348837209170e+00
4.153000000000000025e-01 1.458837209302325633e+00 1.956837209302325631e+00
4.154000000000000470e-01 1.458779069767441872e+00 1.956779069767441870e+00
4.155000000000000360e-01 1.458720930232558111e+00 1.956720930232558109e+00
4.156000000000000250e-01 1.458662790697674350e+00 1.956662790697674348e+00
4.157000000000000139e-01 1.458604651162790589e+00 1.956604651162790587e+00
4.158000000000000029e-01 1.458546511627906828e+00 1.956546511627906826e+00
4.159000000000000474e-01 1.458488372093023289e+00 1.956488372093023287e+00
4.160000000000000364e-01 1.458430232558139528e+00 1.956430232558139526e+00
4.161000000000000254e-01 1.458372093023255767e+00 1.956372093023255765e+00
4.162000000000000144e-01 1.458313953488372006e+00 1.956313953488372004e+00
4.163000000000000034e-01 1.458255813953488245e+00 1.956255813953488243e+00
4.163999999999999924e-01 1.458197674418604706e+00 1.956197674418604704e+00
4.165000000000000369e-01 1.458139534883720945e+00 1.956139534883720943e+00
4.166000000000000258e-01 1.458081395348837184e+00 1.956081395348837182e+00
4.167000000000000148e-01 1.458023255813953423e+00 1.956023255813953421e+00
4.168000000000000038e-01 1.457965116279069662e+00 1.955965116279069660e+00
4.169000000000000483e-01 1.457906976744185901e+00 1.955906976744185899e+00
4.170000000000000373e-01 1.457848837209302362e+00 1.955848837209302360e+00
4.171000000000000263e-01 1.457790697674418601e+00 1.955790697674418599e+00
4.172000000000000153e-01 1.457732558139534840e+00 1.955732558139534838e+00
4.173000000000000043e-01 1.457674418604651079e+00 1.955674418604651077e+00
4.173999999999999932e-01 1.457616279069767318e+00 1.955616279069767316e+00
4.175000000000000377e-01 1.457558139534883557e+00 1.955558139534883555e+00
4.176000000000000267e-01 1.457500000000000018e+00 1.955500000000000016e+00
4.177000000000000157e-01 1.457441860465116257e+00 1.955441860465116255e+00
4.178000000000000047e-01 1.457383720930232496e+00 1.955383720930232494e+00
4.179000000000000492e-01 1.457325581395348735e+00 1.955325581395348733e+00
4.180000000000000382e-01 1.457267441860464974e+00 1.955267441860464972e+00
4.181000000000000272e-01 1.457209302325581435e+00 1.955209302325581433e+00
4.182000000000000162e-01 1.457151162790697674e+00 1.955151162790697672e+00
4.183000000000000052e-01 1.457093023255813913e+00 1.955093023255813911e+00
4.183999999999999941e-01 1.457034883720930152e+00 1.955034883720930150e+00
4.185000000000000386e-01 1.456976744186046391e+00 1.954976744186046389e+00
4.186000000000000276e-01 1.456918604651162630e+00 1.954918604651162628e+00
4.187000000000000166e-01 1.456860465116279091e+00 1.954860465116279089e+00
4.188000000000000056e-01 1.456802325581395330e+00 1.954802325581395328e+00
4.188999999999999946e-01 1.456744186046511569e+00 1.954744186046511567e+00
4.190000000000000391e-01 1.456686046511627808e+00 1.954686046511627806e+00
4.191000000000000281e-01 1.456627906976744047e+00 1.954627906976744045e+00
4.192000000000000171e-01 1.456569767441860508e+00 1.954569767441860506e+00
4.193000000000000060e-01 1.456511627906976747e+00 1.954511627906976745e+00
4.193999999999999950e-01 1.456453488372092986e+00 1.954453488372092984e+00
4.195000000000000395e-01 1.456395348837209225e+00 1.954395348837209223e+00
4.196000000000000285e-01 1.456337209302325464e+00 1.954337209302325462e+00
4.197000000000000175e-01 1.456279069767441703e+00 1.954279069767441701e+00
4.198000000000000065e-01 1.456220930232558164e+00 1.954220930232558162e+00
4.198999999999999955e-01 1.456162790697674403e+00 1.954162790697674401e+00
4.200000000000000400e-01 1.456104651162790642e+00 1.954104651162790640e+00
4.201000000000000290e-01 1.456046511627906881e+00 1.954046511627906879e+00
4.202000000000000179e-01 1.455988372093023120e+00 1.953988372093023118e+00
4.203000000000000069e-01 1.455930232558139581e+00 1.953930232558139579e+00
4.203999999999999959e-01 1.455872093023255820e+00 1.953872093023255818e+00
4.205000000000000404e-01 1.455813953488372059e+00 1.953813953488372057e+00
4.206000000000000294e-01 1.455755813953488298e+00 1.953755813953488296e+00
4.207000000000000184e-01 1.455697674418604537e+00 1.953697674418604535e+00
4.208000000000000074e-01 1.455639534883720776e+00 1.953639534883720774e+00
4.208999999999999964e-01 1.455581395348837237e+00 1.953581395348837235e+00
4.210000000000000409e-01 1.455523255813953476e+00 1.953523255813953474e+00
4.211000000000000298e-01 1.455465116279069715e+00 1.953465116279069713e+00
4.212000000000000188e-01 1.455406976744185954e+00 1.953406976744185952e+00
4.213000000000000078e-01 1.455348837209302193e+00 1.953348837209302191e+00
4.213999999999999968e-01 1.455290697674418654e+00 1.953290697674418652e+00
4.215000000000000413e-01 1.455232558139534893e+00 1.953232558139534891e+00
4.216000000000000303e-01 1.455174418604651132e+00 1.953174418604651130e+00
4.217000000000000193e-01 1.455116279069767371e+00 1.953116279069767369e+00
4.218000000000000083e-01 1.455058139534883610e+00 1.953058139534883608e+00
4.218999999999999972e-01 1.455000000000000071e+00 1.953000000000000069e+00
4.220000000000000417e-01 1.454941860465116310e+00 1.952941860465116308e+00
4.221000000000000307e-01 1.454883720930232549e+00 1.952883720930232547e+00
4.222000000000000197e-01 1.454825581395348788e+00 1.952825581395348786e+00
4.223000000000000087e-01 1.454767441860465027e+00 1.952767441860465025e+00
4.223999999999999977e-01 1.454709302325581266e+00 1.952709302325581264e+00
4.225000000000000422e-01 1.454651162790697505e+00 1.952651162790697503e+00
4.226000000000000312e-01 1.454593023255813966e+00 1.952593023255813964e+00
4.227000000000000202e-01 1.454534883720930205e+00 1.952534883720930203e+00
4.228000000000000091e-01 1.454476744186046444e+00 1.952476744186046442e+00
4.228999999999999981e-01 1.454418604651162683e+00 1.952418604651162681e+00
4.230000000000000426e-01 1.454360465116278922e+00 1.952360465116278920e+00
4.231000000000000316e-01 1.454302325581395383e+00 1.952302325581395381e+00
4.232000000000000206e-01 1.454244186046511622e+00 1.952244186046511620e+00
4.233000000000000096e-01 1.454186046511627861e+00 1.952186046511627859e+00
4.233999999999999986e-01 1.454127906976744100e+00 1.952127906976744098e+00
4.235000000000000431e-01 1.454069767441860339e+00 1.952069767441860337e+00
4.236000000000000321e-01 1.454011627906976578e+00 1.952011627906976576e+00
4.237000000000000210e-01 1.453953488372093039e+00 1.951953488372093037e+00
4.238000000000000100e-01 1.453895348837209278e+00 1.951895348837209276e+00
4.238999999999999990e-01 1.453837209302325517e+00 1.951837209302325515e+00
4.240000000000000435e-01 1.453779069767441756e+00 1.951779069767441754e+00
4.241000000000000325e-01 1.453720930232557995e+00 1.951720930232557993e+00
4.242000000000000215e-01 1.453662790697674456e+00 1.951662790697674454e+00
4.243000000000000105e-01 1.453604651162790695e+00 1.951604651162790693e+00
4.243999999999999995e-01 1.453546511627906934e+00 1.951546511627906932e+00
4.245000000000000440e-01 1.453488372093023173e+00 1.951488372093023171e+00
4.246000000000000330e-01 1.453430232558139412e+00 1.951430232558139410e+00
4.247000000000000219e-01 1.453372093023255651e+00 1.951372093023255649e+00
4.248000000000000109e-01 1.453313953488372112e+00 1.951313953488372110e+00
4.248999999999999999e-01 1.453255813953488351e+00 1.951255813953488349e+00
4.250000000000000444e-01 1.453197674418604590e+00 1.951197674418604588e+00
4.251000000000000334e-01 1.453139534883720829e+00 1.951139534883720827e+00
4.252000000000000224e-01 1.453081395348837068e+00 1.951081395348837066e+00
4.253000000000000114e-01 1.453023255813953529e+00 1.951023255813953527e+00
4.254000000000000004e-01 1.452965116279069768e+00 1.950965116279069766e+00
4.255000000000000449e-01 1.452906976744186007e+00 1.950906976744186005e+00
4.256000000000000338e-01 1.452848837209302246e+00 1.950848837209302244e+00
4.257000000000000228e-01 1.452790697674418485e+00 1.950790697674418483e+00
4.258000000000000118e-01 1.452732558139534724e+00 1.950732558139534722e+00
4.259000000000000008e-01 1.452674418604651185e+00 1.950674418604651184e+00
4.260000000000000453e-01 1.452616279069767424e+00 1.950616279069767423e+00
4.261000000000000343e-01 1.452558139534883663e+00 1.950558139534883662e+00
4.262000000000000233e-01 1.452499999999999902e+00 1.950499999999999901e+00
4.263000000000000123e-01 1.452441860465116141e+00 1.950441860465116140e+00
4.264000000000000012e-01 1.452383720930232602e+00 1.950383720930232601e+00
4.265000000000000457e-01 1.452325581395348841e+00 1.950325581395348840e+00
4.266000000000000347e-01 1.452267441860465080e+00 1.950267441860465079e+00
4.267000000000000237e-01 1.452209302325581319e+00 1.950209302325581318e+00
4.268000000000000127e-01 1.452151162790697558e+00 1.950151162790697557e+00
4.269000000000000017e-01 1.452093023255813797e+00 1.950093023255814018e+00
4.270000000000000462e-01 1.452034883720930258e+00 1.950034883720930257e+00
4.271000000000000352e-01 1.451976744186046497e+00 1.949976744186046496e+00
4.272000000000000242e-01 1.451918604651162736e+00 1.949918604651162735e+00
4.273000000000000131e-01 1.451860465116278975e+00 1.949860465116278974e+00
4.274000000000000021e-01 1.451802325581395214e+00 1.949802325581395213e+00
4.274999999999999911e-01 1.451744186046511675e+00 1.949744186046511674e+00
4.276000000000000356e-01 1.451686046511627914e+00 1.949686046511627913e+00
4.277000000000000246e-01 1.451627906976744153e+00 1.949627906976744152e+00
4.278000000000000136e-01 1.451569767441860392e+00 1.949569767441860391e+00
4.279000000000000026e-01 1.451511627906976631e+00 1.949511627906976630e+00
4.280000000000000471e-01 1.451453488372092870e+00 1.949453488372092869e+00
4.281000000000000361e-01 1.451395348837209331e+00 1.949395348837209330e+00
4.282000000000000250e-01 1.451337209302325570e+00 1.949337209302325569e+00
4.283000000000000140e-01 1.451279069767441809e+00 1.949279069767441808e+00
4.284000000000000030e-01 1.451220930232558048e+00 1.949220930232558047e+00
4.284999999999999920e-01 1.451162790697674287e+00 1.949162790697674286e+00
4.286000000000000365e-01 1.451104651162790526e+00 1.949104651162790525e+00
4.287000000000000255e-01 1.451046511627906987e+00 1.949046511627906986e+00
4.288000000000000145e-01 1.450988372093023226e+00 1.948988372093023225e+00
4.289000000000000035e-01 1.450930232558139465e+00 1.948930232558139464e+00
4.290000000000000480e-01 1.450872093023255704e+00 1.948872093023255703e+00
4.291000000000000369e-01 1.450813953488371943e+00 1.948813953488371942e+00
4.292000000000000259e-01 1.450755813953488405e+00 1.948755813953488403e+00
4.293000000000000149e-01 1.450697674418604644e+00 1.948697674418604642e+00
4.294000000000000039e-01 1.450639534883720883e+00 1.948639534883720881e+00
4.294999999999999929e-01 1.450581395348837122e+00 1.948581395348837120e+00
4.296000000000000374e-01 1.450523255813953361e+00 1.948523255813953359e+00
4.297000000000000264e-01 1.450465116279069600e+00 1.948465116279069598e+00
4.298000000000000154e-01 1.450406976744186061e+00 1.948406976744186059e+00
4.299000000000000044e-01 1.450348837209302300e+00 1.948348837209302298e+00
4.300000000000000488e-01 1.450290697674418539e+00 1.948290697674418537e+00
4.301000000000000378e-01 1.450232558139534778e+00 1.948232558139534776e+00
4.302000000000000268e-01 1.450174418604651017e+00 1.948174418604651015e+00
4.303000000000000158e-01 1.450116279069767478e+00 1.948116279069767476e+00
4.304000000000000048e-01 1.450058139534883717e+00 1.948058139534883715e+00
4.304999999999999938e-01 1.449999999999999956e+00 1.947999999999999954e+00
4.306000000000000383e-01 1.449656862745097863e+00 1.947833333333333306e+00
4.307000000000000273e-01 1.449313725490195992e+00 1.947666666666666657e+00
4.308000000000000163e-01 1.448970588235293899e+00 1.947500000000000009e+00
4.309000000000000052e-01 1.448627450980392029e+00 1.947333333333333361e+00
4.309999999999999942e-01 1.448284313725490158e+00 1.947166666666666712e+00
4.311000000000000387e-01 1.447941176470588065e+00 1.946999999999999842e+00
4.312000000000000277e-01 1.447598039215686194e+00 1.946833333333333194e+00
4.313000000000000167e-01 1.447254901960784101e+00 1.946666666666666545e+00
4.314000000000000057e-01 1.446911764705882231e+00 1.946499999999999897e+00
4.314999999999999947e-01 1.446568627450980360e+00 1.946333333333333249e+00
4.316000000000000392e-01 1.446225490196078267e+00 1.946166666666666600e+00
4.317000000000000282e-01 1.445882352941176396e+00 1.945999999999999952e+00
4.318000000000000171e-01 1.445539215686274304e+00 1.945833333333333304e+00
4.319000000000000061e-01 1.445196078431372433e+00 1.945666666666666655e+00
4.320000000000000506e-01 1.444852941176470340e+00 1.945499999999999785e+00
4.321000000000000396e-01 1.444509803921568469e+00 1.945333333333333137e+00
4.322000000000000286e-01 1.444166666666666599e+00 1.945166666666666488e+00
4.323000000000000176e-01 1.443823529411764506e+00 1.944999999999999840e+00
4.324000000000000066e-01 1.443480392156862635e+00 1.944833333333333192e+00
4.324999999999999956e-01 1.443137254901960764e+00 1.944666666666666544e+00
4.326000000000000401e-01 1.442794117647058671e+00 1.944499999999999895e+00
4.327000000000000290e-01 1.442450980392156801e+00 1.944333333333333247e+00
4.328000000000000180e-01 1.442107843137254708e+00 1.944166666666666599e+00
4.329000000000000070e-01 1.441764705882352837e+00 1.943999999999999950e+00
4.329999999999999960e-01 1.441421568627450966e+00 1.943833333333333302e+00
4.331000000000000405e-01 1.441078431372548874e+00 1.943666666666666654e+00
4.332000000000000295e-01 1.440735294117647003e+00 1.943500000000000005e+00
4.333000000000000185e-01 1.440392156862744910e+00 1.943333333333333357e+00
4.334000000000000075e-01 1.440049019607843039e+00 1.943166666666666709e+00
4.334999999999999964e-01 1.439705882352941169e+00 1.943000000000000060e+00
4.336000000000000409e-01 1.439362745098039076e+00 1.942833333333333190e+00
4.337000000000000299e-01 1.439019607843136983e+00 1.942666666666666542e+00
4.338000000000000189e-01 1.438676470588235112e+00 1.942499999999999893e+00
4.339000000000000079e-01 1.438333333333333242e+00 1.942333333333333245e+00
4.339999999999999969e-01 1.437990196078431371e+00 1.942166666666666597e+00
4.341000000000000414e-01 1.437647058823529278e+00 1.941999999999999948e+00
4.342000000000000304e-01 1.437303921568627185e+00 1.941833333333333300e+00
4.343000000000000194e-01 1.436960784313725314e+00 1.941666666666666652e+00
4.344000000000000083e-01 1.436617647058823444e+00 1.941500000000000004e+00
4.344999999999999973e-01 1.436274509803921573e+00 1.941333333333333355e+00
4.346000000000000418e-01 1.435931372549019480e+00 1.941166666666666485e+00
4.347000000000000308e-01 1.435588235294117387e+00 1.940999999999999837e+00
4.348000000000000198e-01 1.435245098039215517e+00 1.940833333333333188e+00
4.349000000000000088e-01 1.434901960784313646e+00 1.940666666666666540e+00
4.349999999999999978e-01 1.434558823529411775e+00 1.940499999999999892e+00
4.351000000000000423e-01 1.434215686274509682e+00 1.940333333333333243e+00
4.352000000000000313e-01 1.433872549019607590e+00 1.940166666666666595e+00
4.353000000000000203e-01 1.433529411764705719e+00 1.939999999999999947e+00
4.354000000000000092e-01 1.433186274509803848e+00 1.939833333333333298e+00
4.354999999999999982e-01 1.432843137254901977e+00 1.939666666666666650e+00
4.356000000000000427e-01 1.432499999999999885e+00 1.939499999999999780e+00
4.357000000000000317e-01 1.432156862745097792e+00 1.939333333333333131e+00
4.358000000000000207e-01 1.431813725490195921e+00 1.939166666666666483e+00
4.359000000000000097e-01 1.431470588235294050e+00 1.938999999999999835e+00
4.359999999999999987e-01 1.431127450980392180e+00 1.938833333333333186e+00
4.361000000000000432e-01 1.430784313725490087e+00 1.938666666666666538e+00
4.362000000000000322e-01 1.430441176470587994e+00 1.938499999999999890e+00
4.363000000000000211e-01 1.430098039215686123e+00 1.938333333333333242e+00
4.364000000000000101e-01 1.429754901960784252e+00 1.938166666666666593e+00
4.364999999999999991e-01 1.429411764705882382e+00 1.937999999999999945e+00
4.365999999999999881e-01 1.429068627450980289e+00 1.937833333333333297e+00
4.367000000000000326e-01 1.428725490196078196e+00 1.937666666666666648e+00
4.368000000000000216e-01 1.428382352941176325e+00 1.937500000000000000e+00
4.369000000000000106e-01 1.428039215686274455e+00 1.937333333333333352e+00
4.369999999999999996e-01 1.427696078431372584e+00 1.937166666666666703e+00
4.371000000000000441e-01 1.427352941176470491e+00 1.936999999999999833e+00
4.372000000000000330e-01 1.427009803921568398e+00 1.936833333333333185e+00
4.373000000000000220e-01 1.426666666666666528e+00 1.936666666666666536e+00
4.374000000000000110e-01 1.426323529411764657e+00 1.936499999999999888e+00
4.375000000000000000e-01 1.425980392156862786e+00 1.936333333333333240e+00
4.375999999999999890e-01 1.425637254901960693e+00 1.936166666666666591e+00
4.377000000000000335e-01 1.425294117647058600e+00 1.935999999999999943e+00
4.378000000000000225e-01 1.424950980392156730e+00 1.935833333333333295e+00
4.379000000000000115e-01 1.424607843137254859e+00 1.935666666666666647e+00
4.380000000000000004e-01 1.424264705882352988e+00 1.935499999999999998e+00
4.381000000000000449e-01 1.423921568627450673e+00 1.935333333333333128e+00
4.382000000000000339e-01 1.423578431372548803e+00 1.935166666666666480e+00
4.383000000000000229e-01 1.423235294117646932e+00 1.934999999999999831e+00
4.384000000000000119e-01 1.422892156862745061e+00 1.934833333333333183e+00
4.385000000000000009e-01 1.422549019607843190e+00 1.934666666666666535e+00
4.385999999999999899e-01 1.422205882352941098e+00 1.934499999999999886e+00
4.387000000000000344e-01 1.421862745098039005e+00 1.934333333333333238e+00
